"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"6851","RT @NYCMayor: More than 70 thousand people are dead from COVID-19.

More than a million are infected.

Even more have lost their jobs.

And…",FALSE,0,NA,2020-05-07 13:35:26,FALSE,NA,"1258389984178044929",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SandDollar04",228,TRUE,FALSE,NA,NA
"6852","RT @RL9631: This concern of COVID-19 is a huge scam and political stunt. Orchestrated by globalists next step to one government and total c…",FALSE,0,NA,2020-05-07 13:35:20,FALSE,NA,"1258389960413102081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BethCutrona",518,TRUE,FALSE,NA,NA
"6853","@GOP @realDonaldTrump @PressSec don’t want Covid-19 testing because it will reveal the true death toll across the c… https://t.co/2HPSCNStJY",FALSE,0,"GOP",2020-05-07 13:35:01,TRUE,NA,"1258389878632353794","11134252","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mikialakim",0,FALSE,FALSE,NA,NA
"6854","RT @Jali_Cat: 🚨 REAL NEWS ALERT🚨

FDA has approved trials for a lung 'disinfectant.'

💁‍♀️You know...the thing @realDonaldTrump talked abou…",FALSE,0,NA,2020-05-07 13:35:01,FALSE,NA,"1258389876837416960",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","squeakypapy",1583,TRUE,FALSE,NA,NA
"6855","With a mask, or without. @realDonaldTrump is a failure &amp; not only in RE: to Covid-19. 'F' is one of #DonnieDemento'… https://t.co/FqRedFVJct",FALSE,4,NA,2020-05-07 13:34:55,TRUE,NA,"1258389854750154753",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rjb14",0,FALSE,FALSE,NA,NA
"6856","RT @cbs11jack: MORE: @GovAbbott &amp; President @realDonaldTrump will discuss the state’s response to Covid-19. @chiefkidd, the Chief of the Te…",FALSE,0,NA,2020-05-07 13:34:48,FALSE,NA,"1258389824475664387",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CoolbreezeTony",2,TRUE,FALSE,NA,NA
"6857","RT @simon_ekpa: The fraudulent @MBuhari @NGRSenate defrauding the world with Covid-19 @dino_melaye @MaziNnamdiKanu @realDonaldTrump @EUCoun…",FALSE,0,NA,2020-05-07 13:34:30,FALSE,NA,"1258389748802113536",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Lennox53914858",665,TRUE,FALSE,NA,NA
"6858","RT @simon_ekpa: The fraudulent @MBuhari @NGRSenate defrauding the world with Covid-19 @dino_melaye @MaziNnamdiKanu @realDonaldTrump @EUCoun…",FALSE,0,NA,2020-05-07 13:34:25,FALSE,NA,"1258389728405176322",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KelvinEbube3",665,TRUE,FALSE,NA,NA
"6859","RT @mmpadellan: @realDonaldTrump You know what has reached an all time high? Deaths from COVID-19.

You used to crow that the stock market…",FALSE,0,NA,2020-05-07 13:34:24,FALSE,NA,"1258389723187277826",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrsRosaLewis",1128,TRUE,FALSE,NA,NA
"6860","@rosepet19239091 With a mask, or without. @realDonaldTrump is a failure &amp; not only in RE: to Covid-19. 'F' is one o… https://t.co/rPBjZMBCq5",FALSE,6,"rosepet19239091",2020-05-07 13:34:17,TRUE,"1258353083865862146","1258389692460011521","1199477822395494406","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rjb14",1,FALSE,FALSE,NA,NA
"6861","Kushner COVID-19 team prioritized PPE bids from Trump associates: NYT - Business Insider - Business Insider… https://t.co/SqIjH2YTQZ",FALSE,0,NA,2020-05-07 13:34:12,TRUE,NA,"1258389673132654602",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PKFLRDA",0,FALSE,FALSE,NA,NA
"6862","Appalled? #WeThePeople are horrified to see the lack of empathy of ⁦@senatemajldr⁩ ⁦@GOPLeader⁩ ⁦@realDonaldTrump⁩… https://t.co/tKh4Kon6gY",FALSE,0,NA,2020-05-07 13:34:10,TRUE,NA,"1258389664789979136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","seeolgi",0,FALSE,FALSE,NA,NA
"6863","Peoples HOUSES? Other purposes?
@realDonaldTrump
H.R.6666 To authorize Secretary of Health &amp; Human Services to awar… https://t.co/Vzb5hp4Syk",FALSE,0,NA,2020-05-07 13:33:56,TRUE,NA,"1258389605075861504",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","family_golfmn",1,FALSE,FALSE,NA,NA
"6864","RT @mmpadellan: @realDonaldTrump You know what has reached an all time high? Deaths from COVID-19.

You used to crow that the stock market…",FALSE,0,NA,2020-05-07 13:33:54,FALSE,NA,"1258389597895241728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wenpete",1128,TRUE,FALSE,NA,NA
"6865","RT @RL9631: This concern of COVID-19 is a huge scam and political stunt. Orchestrated by globalists next step to one government and total c…",FALSE,0,NA,2020-05-07 13:33:40,FALSE,NA,"1258389537446920192",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CEcoupe",518,TRUE,FALSE,NA,NA
"6866","RT @RL9631: This concern of COVID-19 is a huge scam and political stunt. Orchestrated by globalists next step to one government and total c…",FALSE,0,NA,2020-05-07 13:33:26,FALSE,NA,"1258389482241503233",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LindaEpai457450",518,TRUE,FALSE,NA,NA
"6867","RT @RL9631: This concern of COVID-19 is a huge scam and political stunt. Orchestrated by globalists next step to one government and total c…",FALSE,0,NA,2020-05-07 13:33:25,FALSE,NA,"1258389474276454401",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sixstringaddict",518,TRUE,FALSE,NA,NA
"6868","RT @hightower123155: Let’s get the beaches and parks opened! @realDonaldTrump Evidence mounts that outside is safer when it comes to COVID-…",FALSE,0,NA,2020-05-07 13:33:23,FALSE,NA,"1258389465669738506",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Italianmike",12,TRUE,FALSE,NA,NA
"6869","RT @Carmine_Zozzora: How many thousands of COVID-19 deaths in the U.S. resulted from the media and left’s calls to ignore the threat and in…",FALSE,0,NA,2020-05-07 13:33:14,FALSE,NA,"1258389428239831040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","squatingelf",165,TRUE,FALSE,NA,NA
"6870","RT @RL9631: This concern of COVID-19 is a huge scam and political stunt. Orchestrated by globalists next step to one government and total c…",FALSE,0,NA,2020-05-07 13:32:48,FALSE,NA,"1258389319464542208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DRH1959",518,TRUE,FALSE,NA,NA
"6871","RT @BillMendocino: @realDonaldTrump It's impossible for Trump to have inherited a broken testing system for COVID-19, the disease caused by…",FALSE,0,NA,2020-05-07 13:32:45,FALSE,NA,"1258389306831405056",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","gpmarx_g",1,TRUE,FALSE,NA,NA
"6872","RT @RL9631: This concern of COVID-19 is a huge scam and political stunt. Orchestrated by globalists next step to one government and total c…",FALSE,0,NA,2020-05-07 13:32:37,FALSE,NA,"1258389275017531392",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NoodleSparklez",518,TRUE,FALSE,NA,NA
"6873","@everydaytrucker @realDonaldTrump On top of the whole anti vaccine shit, we have ways of preventing that and if we… https://t.co/6b1QKqWKUj",FALSE,0,"everydaytrucker",2020-05-07 13:32:07,TRUE,"1258354555491926021","1258389147296755712","947700204056301569","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SebWaldenberg",0,FALSE,FALSE,NA,NA
"6874","How Trump is profiteering off the coronavirus (covid-19) outbreak in 10 simple steps - YouTube ⁦@realDonaldTrump⁩  https://t.co/7LiXnhgXqN",FALSE,0,NA,2020-05-07 13:32:06,FALSE,NA,"1258389142691512320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnitaGaidek",0,FALSE,FALSE,NA,NA
"6875","@realDonaldTrump I know your hands are full dealing with COVID-19 but please do something about this... don’t let t… https://t.co/RT6y8mLIIk",FALSE,0,"realDonaldTrump",2020-05-07 13:31:57,TRUE,NA,"1258389107593666565","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LizManteau",0,FALSE,FALSE,NA,NA
"6876","RT @RL9631: This concern of COVID-19 is a huge scam and political stunt. Orchestrated by globalists next step to one government and total c…",FALSE,0,NA,2020-05-07 13:31:54,FALSE,NA,"1258389092557099009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joepilot56",518,TRUE,FALSE,NA,NA
"6877","That is what it's always been about, just in different forms- Russia gate, Mueller, impeachment, Covid-19 but… https://t.co/oQxwznUVaN",FALSE,0,NA,2020-05-07 13:31:23,TRUE,NA,"1258388963993227265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheDuder13",0,FALSE,FALSE,NA,NA
"6878","RT @RL9631: This concern of COVID-19 is a huge scam and political stunt. Orchestrated by globalists next step to one government and total c…",FALSE,0,NA,2020-05-07 13:31:00,FALSE,NA,"1258388869931769856",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DavidLeeJudson",518,TRUE,FALSE,NA,NA
"6879","@SecPompeo @realDonaldTrump 
Wolf implementing contact tracing throughout the state, where natural gas &amp; fossil fue… https://t.co/EyBZLA715B",FALSE,0,"SecPompeo",2020-05-07 13:30:55,TRUE,NA,"1258388848704356352","988573326376427520","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TessLargatha",0,FALSE,FALSE,NA,NA
"6880","@thebradfordfile That is what it's always been about, just in different forms- Russia gate, Mueller, impeachment, C… https://t.co/Qb0skIXPvh",FALSE,1,"thebradfordfile",2020-05-07 13:30:32,TRUE,"1258255041657528320","1258388751367241729","3406938525","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheDuder13",0,FALSE,FALSE,NA,NA
"6881","RT @RL9631: This concern of COVID-19 is a huge scam and political stunt. Orchestrated by globalists next step to one government and total c…",FALSE,0,NA,2020-05-07 13:30:25,FALSE,NA,"1258388721226772481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LydiaRi94212372",518,TRUE,FALSE,NA,NA
"6882","RT @ChristinePolon1: ""Absolutely, that's fair to say and that's exactly what's going on in COVID-19. The game is to prevent the therapies t…",FALSE,0,NA,2020-05-07 13:30:08,FALSE,NA,"1258388651723063297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GiaBarger",43,TRUE,FALSE,NA,NA
"6883","RT @Do_Or_Do_Notty: ✅Conclusion: 
Administration of the HCQ+AZ combination before COVID-19 complications occur is safe and associated with…",FALSE,0,NA,2020-05-07 13:29:56,FALSE,NA,"1258388599088840704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ceecee0808",63,TRUE,FALSE,NA,NA
"6884","@realDonaldTrump Well, COVID-19 deaths have...",FALSE,0,"realDonaldTrump",2020-05-07 13:29:48,FALSE,"1258053124893347841","1258388566868217857","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elruraljuror",0,FALSE,FALSE,NA,NA
"6885","RT @simon_ekpa: The fraudulent @MBuhari @NGRSenate defrauding the world with Covid-19 @dino_melaye @MaziNnamdiKanu @realDonaldTrump @EUCoun…",FALSE,0,NA,2020-05-07 13:29:40,FALSE,NA,"1258388532491620352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nwaejiogu",665,TRUE,FALSE,NA,NA
"6886","RT @LeeHolly81: @realDonaldTrump George Conway: 

""Americans died from covid-19 at the rate of about one every 42 seconds during the past m…",FALSE,0,NA,2020-05-07 13:29:28,FALSE,NA,"1258388483229585408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pam_brophy",6,TRUE,FALSE,NA,NA
"6887","RT @RL9631: This concern of COVID-19 is a huge scam and political stunt. Orchestrated by globalists next step to one government and total c…",FALSE,0,NA,2020-05-07 13:29:27,FALSE,NA,"1258388479106482177",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MAGABoss2A",518,TRUE,FALSE,NA,NA
"6888","MORE: @GovAbbott &amp; President @realDonaldTrump will discuss the state’s response to Covid-19. @chiefkidd, the Chief… https://t.co/s64BulcHzu",FALSE,2,NA,2020-05-07 13:29:27,TRUE,NA,"1258388477269422083",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cbs11jack",2,FALSE,FALSE,NA,NA
"6889","RT @simon_ekpa: The fraudulent @MBuhari @NGRSenate defrauding the world with Covid-19 @dino_melaye @MaziNnamdiKanu @realDonaldTrump @EUCoun…",FALSE,0,NA,2020-05-07 13:29:23,FALSE,NA,"1258388459791757312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AkachukwuJosh",665,TRUE,FALSE,NA,NA
"6890","@joshrogin @EliseStefanik @washingtonpost Yep, classic ploy of the @GOP, to deflect &amp; deny the failures of… https://t.co/8awg94enDk",FALSE,0,"joshrogin",2020-05-07 13:29:20,TRUE,"1258352253309718534","1258388448492347398","15766082","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IM1Voice",0,FALSE,FALSE,NA,NA
"6891","RT @ChristinePolon1: ""Absolutely, that's fair to say and that's exactly what's going on in COVID-19. The game is to prevent the therapies t…",FALSE,0,NA,2020-05-07 13:29:20,FALSE,NA,"1258388448320331782",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","V_I_O_L_",43,TRUE,FALSE,NA,NA
"6892","RT @Peoples_Pundit: Imagine the media coverage if @realDonaldTrump had issued executive orders locking down nursing homes, forcing them to…",FALSE,0,NA,2020-05-07 13:29:14,FALSE,NA,"1258388424458936325",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PeggyBliven",100,TRUE,FALSE,NA,NA
"6893","RT @soloyochapin: @WhiteHouse How sad.
Over 71,000 Americans are DEATH due to @realDonaldTrump inept handling of the #Covid_19 
and all @PO…",FALSE,0,NA,2020-05-07 13:29:13,FALSE,NA,"1258388418243026944",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","bluewave11320",2,TRUE,FALSE,NA,NA
"6894","RT @mmpadellan: @realDonaldTrump You know what has reached an all time high? Deaths from COVID-19.

You used to crow that the stock market…",FALSE,0,NA,2020-05-07 13:29:09,FALSE,NA,"1258388404330475520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DanielFCarey7",1128,TRUE,FALSE,NA,NA
"6895","@WhiteHouse @IAGovernor 28% of the reported COVID-19 deaths worldwide occurred in the USA (the highest in the world… https://t.co/Sxtan2TXfV",FALSE,1,"WhiteHouse",2020-05-07 13:29:07,TRUE,"1258131970716024833","1258388395145015296","822215673812119553","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EmmaCTZen1",0,FALSE,FALSE,NA,NA
"6896","@realDonaldTrump
@DonaldJTrumpJr
She should be heard not silenced
@Plandemic Documentary: The Hidden Agenda Behind… https://t.co/bje7NzxEuI",FALSE,0,"realDonaldTrump",2020-05-07 13:29:06,TRUE,NA,"1258388390128398337","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","montanawild1",0,FALSE,FALSE,NA,NA
"6897","@PressSec @realDonaldTrump And I heard you say you would not lie???

Point of fact:
@realDonaldTrump lack of action… https://t.co/ou881U9bcE",FALSE,0,"PressSec",2020-05-07 13:29:01,TRUE,"1258158087233470465","1258388368481755138","818927131883356161","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tomie26820980",0,FALSE,FALSE,NA,NA
"6898","@realDonaldTrump https://t.co/UgSfi4gvqQ  This could have been the US.  Unfortunately, we have a Russian Asset who wants to destroy America.",FALSE,0,"realDonaldTrump",2020-05-07 13:28:28,FALSE,"1258053124893347841","1258388230115917826","25073877","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DeborahDitkows1",0,FALSE,FALSE,NA,NA
"6899","RT @Jeff66923777: (PLEASE RETWEET!)

@realDonaldTrump has been trying to blame the WHO, China, Obama &amp; others for his absolute lousy Covid-…",FALSE,0,NA,2020-05-07 13:28:08,FALSE,NA,"1258388144812105729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sherrillacyr12",647,TRUE,FALSE,NA,NA
"6900","RT @RL9631: This concern of COVID-19 is a huge scam and political stunt. Orchestrated by globalists next step to one government and total c…",FALSE,0,NA,2020-05-07 13:28:00,FALSE,NA,"1258388112767582209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KevinKi89841635",518,TRUE,FALSE,NA,NA
"6901","RT @Peoples_Pundit: Imagine the media coverage if @realDonaldTrump had issued executive orders locking down nursing homes, forcing them to…",FALSE,0,NA,2020-05-07 13:27:56,FALSE,NA,"1258388095478591491",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","NeceHorn",100,TRUE,FALSE,NA,NA
"6902","RT @fit4aqueen3: Anthony Fauci:
""Plandemic"" Documentary: The Hidden Agenda Behind Covid-19  Why doesn't our @POTUS know about this and if h…",FALSE,0,NA,2020-05-07 13:27:46,FALSE,NA,"1258388054328385537",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Lapidostrous",285,TRUE,FALSE,NA,NA
"6903","@WhiteHouse How sad.
Over 71,000 Americans are DEATH due to @realDonaldTrump inept handling of the #Covid_19 
and a… https://t.co/8kk1m0HO1K",FALSE,12,"WhiteHouse",2020-05-07 13:27:05,TRUE,"1258386502616260608","1258387880508100608","822215673812119553","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","soloyochapin",2,FALSE,FALSE,NA,NA
